painting_id,feature,x,y,width,height,color,rgb
b277,h-line,27,82,721,17,black,#000000
b277,h-line,0,435,770,21,black,#000000
b277,h-line,151,567,477,23,black,#000000
b277,h-line,0,681,683,19,black,#000000
b277,h-line,151,761,477,14,black,#000000
b279,rect,0,0,53,159,yellow,#fdfe25
b279,rect,70,0,71,159,white,#ffffff
b279,rect,158,0,42,159,white,#fffffe
b279,rect,215,0,25,159,white,#feffff
b279,rect,255,0,136,159,white,#ffffff
b279,rect,408,0,121,159,white,#ffffff
b279,rect,546,0,28,159,white,#fffffe
b279,rect,589,0,66,159,white,#ffffff
b279,rect,670,0,20,159,white,#fffffe
b279,rect,0,178,53,88,white,#ffffff
b279,rect,70,178,71,88,white,#ffffff
b279,rect,158,178,42,88,white,#ffffff
b279,rect,215,178,25,88,white,#feffff
b279,rect,255,178,136,88,white,#ffffff
b279,rect,408,178,121,88,white,#ffffff
b279,rect,546,178,28,88,white,#ffffff
b279,rect,589,178,66,88,white,#ffffff
b279,rect,670,178,20,88,white,#fffffe
b279,rect,0,285,53,67,white,#fffffd
b279,rect,70,285,71,67,white,#ffffff
b279,rect,158,285,42,67,white,#ffffff
b279,rect,215,285,25,67,white,#fefffe
b279,rect,255,285,136,67,white,#ffffff
b279,rect,408,285,121,67,white,#ffffff
b279,rect,546,285,28,67,white,#fffffe
b279,rect,589,285,66,67,white,#ffffff
b279,rect,670,285,20,67,white,#fffffe
b279,rect,0,371,53,99,white,#fdfffd
b279,rect,70,371,71,99,white,#ffffff
b279,rect,158,371,42,99,white,#ffffff
b279,rect,215,371,25,99,white,#feffff
b279,rect,255,371,136,99,white,#ffffff
b279,rect,408,371,121,99,white,#ffffff
b279,rect,546,371,28,99,white,#ffffff
b279,rect,589,371,66,99,white,#ffffff
b279,rect,670,371,20,99,white,#fffffe
b279,rect,0,491,53,234,white,#ffffff
b279,rect,70,491,71,135,white,#ffffff
b279,rect,158,491,42,135,white,#ffffff
b279,rect,215,491,25,135,white,#fffffe
b279,rect,255,491,136,234,white,#ffffff
b279,rect,408,491,121,118,red,#f12e0f
b279,rect,546,491,28,118,white,#fdfffd
b279,rect,589,491,66,234,white,#ffffff
b279,rect,670,491,20,135,white,#fefffd
b279,rect,408,628,121,66,white,#ffffff
b279,rect,546,628,28,66,white,#ffffff
b279,rect,70,626,71,29,blue,#4f61cc
b279,rect,158,626,42,29,blue,#5062ce
b279,rect,215,626,25,29,blue,#4e61cf
b279,rect,670,626,20,31,red,#ef2b0d
b279,rect,70,656,71,69,white,#ffffff
b279,rect,158,656,42,69,white,#ffffff
b279,rect,215,656,25,69,white,#fefefe
b279,rect,670,656,20,69,white,#ffffff
b279,rect,408,710,121,15,white,#ffffff
b279,rect,546,710,28,15,white,#fffffd
b279,h-line,0,159,690,19,black,#000000
b279,h-line,0,266,690,19,black,#000000
b279,h-line,0,352,690,19,black,#000000
b279,h-line,0,470,690,21,black,#000000
b279,h-line,408,609,166,19,black,#000000
b279,v-line,53,0,17,725,black,#000000
b279,v-line,141,0,17,725,black,#000000
b279,v-line,200,0,15,725,black,#000000
b279,v-line,240,0,15,725,black,#000000
b279,v-line,391,0,17,725,black,#000000
b279,v-line,529,0,17,725,black,#000000
b279,v-line,574,0,15,725,black,#000000
b279,v-line,655,0,15,725,black,#000000
b279,h-line,408,694,166,16,black,#000000
b280,rect,0,0,130,169,white,#ffffff
b280,rect,142,0,42,169,white,#ffffff
b280,rect,196,0,40,169,white,#ffffff
b280,rect,248,0,68,169,white,#ffffff
b280,rect,328,0,25,169,white,#ffffff
b280,rect,365,0,65,169,white,#ffffff
b280,rect,442,0,50,169,white,#ffffff
b280,rect,504,0,101,169,white,#ffffff
b280,rect,0,182,130,47,white,#fffeff
b280,rect,142,182,42,47,white,#fefefd
b280,rect,196,182,40,47,white,#ffffff
b280,rect,248,182,68,47,white,#ffffff
b280,rect,328,182,25,47,white,#ffffff
b280,rect,365,182,65,47,white,#ffffff
b280,rect,442,182,50,47,white,#ffffff
b280,rect,504,182,101,47,white,#ffffff
b280,rect,0,242,130,54,white,#fefefe
b280,rect,142,242,42,54,white,#fefeff
b280,rect,196,242,40,54,white,#ffffff
b280,rect,248,242,68,54,white,#ffffff
b280,rect,328,242,25,54,white,#ffffff
b280,rect,365,242,65,54,white,#ffffff
b280,rect,442,242,50,54,white,#ffffff
b280,rect,504,242,101,54,white,#ffffff
b280,rect,0,309,130,56,white,#fefdfd
b280,rect,142,309,42,56,white,#ffffff
b280,rect,196,309,40,56,white,#fffffe
b280,rect,248,309,68,56,white,#ffffff
b280,rect,328,309,25,56,white,#fefeff
b280,rect,365,309,65,56,white,#ffffff
b280,rect,442,309,50,56,white,#ffffff
b280,rect,504,309,101,56,white,#ffffff
b280,rect,0,377,130,21,white,#fffdfe
b280,rect,142,377,42,21,white,#fffdff
b280,rect,196,377,40,21,white,#fefeff
b280,rect,248,377,68,21,white,#fdffff
b280,rect,328,377,25,21,white,#fffffe
b280,rect,365,377,65,21,white,#fdfffe
b280,rect,442,377,50,21,white,#ffffff
b280,rect,504,377,101,21,white,#fffffe
b280,rect,0,410,130,36,white,#fefeff
b280,rect,142,410,42,36,white,#fffeff
b280,rect,196,410,40,36,white,#fefeff
b280,rect,248,410,68,36,white,#ffffff
b280,rect,328,410,25,36,white,#ffffff
b280,rect,365,410,65,36,white,#ffffff
b280,rect,442,410,50,36,white,#feffff
b280,rect,504,410,101,36,white,#ffffff
b280,rect,0,458,130,162,white,#fffdfc
b280,rect,142,458,42,162,white,#fffeff
b280,rect,196,458,40,162,white,#fffdff
b280,rect,248,458,68,162,white,#fefeff
b280,rect,328,458,25,162,white,#fefffe
b280,rect,365,458,65,60,white,#ffffff
b280,rect,442,458,50,60,white,#ffffff
b280,rect,504,458,33,162,white,#ffffff
b280,rect,549,458,56,70,white,#ffffff
b280,rect,365,530,65,61,blue,#467ecc
b280,rect,442,530,50,61,white,#ffffff
b280,rect,549,541,56,79,white,#ffffff
b280,rect,365,603,65,17,white,#fffdfd
b280,rect,442,603,50,17,white,#fffdfd
b280,v-line,130,0,12,620,black,#000000
b280,v-line,184,0,12,620,black,#000000
b280,v-line,236,0,12,620,black,#000000
b280,v-line,316,0,12,620,black,#000000
b280,v-line,353,0,12,620,black,#000000
b280,v-line,430,0,12,620,black,#000000
b280,v-line,492,0,12,620,black,#000000
b280,v-line,537,458,12,162,black,#000000
b280,h-line,0,169,605,13,black,#000000
b280,h-line,0,229,605,13,black,#000000
b280,h-line,0,296,605,13,black,#000000
b280,h-line,0,365,605,12,black,#000000
b280,h-line,0,398,605,12,black,#000000
b280,h-line,0,446,605,12,black,#000000
b280,h-line,365,518,127,12,black,#000000
b280,h-line,549,528,56,13,black,#000000
b280,h-line,365,591,127,12,black,#000000
b281,rect,0,0,143,100,red,#d71a18
b281,rect,156,0,18,100,red,#d61917
b281,rect,187,0,117,100,red,#dc1a1a
b281,rect,319,0,173,251,white,#fffeff
b281,rect,507,0,49,251,white,#fefeff
b281,rect,570,0,52,251,white,#fefefe
b281,rect,0,117,143,134,red,#d61413
b281,rect,156,117,18,134,red,#d71813
b281,rect,187,117,117,134,red,#d81313
b281,rect,0,270,143,166,white,#fefeff
b281,rect,156,270,18,166,white,#fefefe
b281,rect,187,270,117,166,white,#ffffff
b281,rect,319,270,173,166,white,#ffffff
b281,rect,507,270,49,166,white,#ffffff
b281,rect,570,270,52,166,white,#ffffff
b281,rect,0,453,143,127,white,#fefeff
b281,rect,156,453,18,127,white,#ffffff
b281,rect,187,453,117,127,white,#ffffff
b281,rect,319,453,173,127,white,#ffffff
b281,rect,507,453,49,127,white,#fefeff
b281,rect,570,453,52,41,white,#fffffa
b281,rect,570,494,52,49,red,#cd1413
b281,rect,570,542,52,38,white,#fcfefe
b281,rect,0,599,143,206,white,#fdfdfe
b281,rect,156,599,18,206,white,#fefefe
b281,rect,187,599,117,206,white,#ffffff
b281,rect,319,599,173,166,white,#ffffff
b281,rect,507,599,49,52,white,#fcfcfc
b281,rect,570,599,52,96,white,#fdfdfe
b281,rect,507,684,49,81,blue,#345d9d
b281,rect,570,695,52,36,red,#cd1512
b281,rect,570,731,52,74,white,#fcfcfd
b281,rect,319,782,173,23,white,#fdfdfb
b281,rect,507,782,49,23,white,#fbfafd
b281,v-line,143,0,13,805,black,#000000
b281,v-line,174,0,13,805,black,#000000
b281,v-line,304,0,15,805,black,#000000
b281,v-line,492,0,15,805,black,#000000
b281,v-line,556,0,14,805,black,#000000
b281,h-line,0,100,304,17,black,#000000
b281,h-line,0,251,622,19,black,#000000
b281,h-line,0,436,622,17,black,#000000
b281,h-line,0,580,622,19,black,#000000
b281,h-line,507,651,49,33,black,#000000
b281,h-line,319,765,237,17,black,#000000
b283,rect,0,0,8,94,white,#f9fdfb
b283,rect,24,0,155,94,white,#f7f9fa
b283,rect,197,0,551,94,yellow,#fef91e
b283,rect,765,0,68,94,yellow,#fff71d
b283,rect,850,0,64,94,white,#f6f9f9
b283,rect,931,0,13,94,white,#f7fbfa
b283,rect,0,113,8,60,white,#f9fdfb
b283,rect,24,113,155,60,white,#f8fafa
b283,rect,197,113,551,60,yellow,#fffb1f
b283,rect,765,113,68,60,yellow,#fff91e
b283,rect,850,113,64,60,white,#f6fafa
b283,rect,931,113,13,60,white,#f7fbfa
b283,rect,0,192,8,269,white,#f8f9fb
b283,rect,24,192,155,386,white,#f6f9f9
b283,rect,197,192,551,386,white,#f6f7f8
b283,rect,765,192,68,86,white,#f7f8f9
b283,rect,850,192,64,86,white,#f6f8fa
b283,rect,931,192,13,86,white,#f7fcfc
b283,rect,765,278,68,33,blue,#2d62ae
b283,rect,850,278,64,33,blue,#2a64b2
b283,rect,931,278,13,33,blue,#2e67b5
b283,rect,765,311,68,100,white,#f5f8f8
b283,rect,850,311,64,267,white,#f5f9f8
b283,rect,931,311,13,100,white,#fafbfe
b283,rect,765,411,68,61,red,#eb0110
b283,rect,931,411,13,61,red,#ef0416
b283,rect,0,461,8,32,red,#e71414
b283,rect,765,472,68,106,white,#f5f7f8
b283,rect,931,472,13,106,white,#f5f9f8
b283,rect,0,493,8,85,white,#f8f8fb
b283,rect,0,599,8,109,white,#f6faf9
b283,rect,24,599,155,341,white,#f4f8f8
b283,rect,197,599,551,104,white,#f2f5f7
b283,rect,765,599,68,92,white,#f4f7f8
b283,rect,850,599,64,341,white,#f2f7f7
b283,rect,931,599,13,92,white,#f5fafa
b283,rect,765,691,68,38,red,#e8000e
b283,rect,931,691,13,38,blue,#2b62ae
b283,rect,0,708,8,24,black,#110f10
b283,rect,197,724,551,80,white,#f1f4f6
b283,rect,765,728,68,76,white,#f2f5f7
b283,rect,931,728,13,77,white,#f3f8f9
b283,rect,0,732,8,36,white,#f5f8f7
b283,rect,0,768,8,26,red,#d70f0d
b283,rect,0,794,8,146,white,#f9f9f2
b283,rect,931,806,13,28,black,#0e0a0d
b283,rect,197,825,131,115,white,#f3f5f7
b283,rect,329,825,30,115,blue,#255ea8
b283,rect,358,825,134,115,white,#f1f5f6
b283,rect,493,825,33,115,red,#e7010a
b283,rect,526,825,66,115,white,#f3f5f7
b283,rect,592,825,27,115,yellow,#fdf416
b283,rect,619,825,53,115,white,#f2f7f7
b283,rect,672,825,27,115,black,#040003
b283,rect,698,825,50,115,white,#f2f5f8
b283,rect,765,825,68,115,white,#f0f5f5
b283,rect,931,834,13,82,white,#f1f8f8
b283,rect,931,916,13,24,red,#e00612
b283,h-line,0,94,944,19,black,#000000
b283,h-line,0,173,944,19,black,#000000
b283,v-line,8,0,16,940,black,#000000
b283,v-line,179,0,18,940,black,#000000
b283,v-line,748,0,17,940,black,#000000
b283,v-line,833,0,17,940,black,#000000
b283,v-line,914,0,17,940,black,#000000
b283,h-line,0,578,944,21,black,#000000
b283,h-line,197,703,551,21,black,#000000
b283,h-line,197,804,636,21,black,#000000
b284,rect,0,0,23,69,red,#e7130b
b284,rect,32,0,45,69,red,#eb150d
b284,rect,87,0,194,69,white,#f5f5ee
b284,rect,291,0,73,69,white,#f5f5ef
b284,rect,374,0,8,69,yellow,#f0e107
b284,rect,0,82,23,73,red,#eb1910
b284,rect,32,82,45,73,red,#ec1a10
b284,rect,87,82,194,73,white,#f5f6f0
b284,rect,291,82,73,73,white,#f9f9f4
b284,rect,374,82,8,73,yellow,#f1e709
b284,rect,0,168,77,278,white,#f7f8f2
b284,rect,87,168,194,236,white,#f8f9f5
b284,rect,291,168,73,236,white,#f9fbf5
b284,rect,374,168,8,236,white,#fcfdfa
b284,rect,87,415,194,31,white,#f6f6f2
b284,rect,291,415,73,31,blue,#456ea8
b284,rect,374,415,8,31,blue,#466fa7
b284,v-line,23,0,9,155,black,#000000
b284,v-line,77,0,10,446,black,#000000
b284,v-line,281,0,10,446,black,#000000
b284,v-line,364,0,10,446,black,#000000
b284,h-line,0,69,382,13,black,#000000
b284,h-line,0,155,382,13,black,#000000
b284,h-line,87,404,295,11,black,#000000
b285,rect,0,0,17,382,white,#f1f1ef
b285,rect,34,0,336,382,white,#f4f4f3
b285,rect,387,0,500,5,white,#f7f8f7
b285,rect,902,0,61,382,white,#f4f4f3
b285,rect,979,0,12,382,white,#f3f3f3
b285,rect,387,21,500,174,white,#f4f4f3
b285,rect,387,215,500,167,red,#e2100a
b285,rect,0,405,17,67,white,#f4f4f3
b285,rect,34,405,336,67,white,#f4f4f4
b285,rect,387,405,500,67,red,#e0100a
b285,rect,902,405,61,67,white,#f3f3f3
b285,rect,979,405,12,67,white,#f2f2f2
b285,rect,0,495,17,125,white,#f1f1f1
b285,rect,34,495,336,467,white,#f3f3f2
b285,rect,387,495,500,17,white,#f2f2f2
b285,rect,902,495,61,267,white,#f3f3f2
b285,rect,979,495,12,467,white,#efefef
b285,rect,387,531,500,156,white,#f3f4f2
b285,rect,0,620,17,43,red,#dc0e0b
b285,rect,0,663,17,80,white,#f1f1f0
b285,rect,387,706,500,56,white,#f2f2f1
b285,rect,0,743,17,36,red,#dc0e0b
b285,rect,387,781,500,181,white,#efefee
b285,rect,902,781,61,181,white,#f0f1f0
b285,rect,0,779,17,183,white,#eeeeee
b285,rect,0,981,17,22,white,#f0f1ef
b285,rect,34,981,336,22,white,#f0f0ed
b285,rect,387,981,184,22,white,#f0f0ef
b285,rect,571,981,34,22,red,#dc0e0b
b285,rect,605,981,282,22,white,#f2f0ec
b285,rect,902,981,61,22,blue,#2f5896
b285,rect,979,981,12,22,white,#eeeeee
b285,v-line,17,0,17,1003,black,#000000
b285,v-line,370,0,17,1003,black,#000000
b285,v-line,887,0,15,1003,black,#000000
b285,v-line,963,0,16,1003,black,#000000
b285,h-line,387,5,500,16,black,#000000
b285,h-line,387,195,500,20,black,#000000
b285,h-line,0,382,991,23,black,#000000
b285,h-line,0,472,991,23,black,#000000
b285,h-line,387,512,500,19,black,#000000
b285,h-line,387,687,500,19,black,#000000
b285,h-line,387,762,576,19,black,#000000
b285,h-line,0,962,991,19,black,#000000
b286,rect,0,0,18,80,blue,#4368aa
b286,rect,33,0,49,80,blue,#4368aa
b286,rect,97,0,69,80,white,#f7f8f3
b286,rect,511,0,54,244,white,#f5f4ec
b286,rect,580,0,53,244,white,#f5f4ec
b286,rect,648,0,2,244,white,#f7f8f1
b286,rect,181,13,315,151,white,#f5f7ef
b286,rect,0,98,18,45,blue,#4368aa
b286,rect,33,98,49,45,blue,#4368aa
b286,rect,97,98,69,146,white,#f7f7f1
b286,rect,0,168,18,76,white,#f7f7f1
b286,rect,33,168,49,76,white,#f8f8f3
b286,rect,181,180,315,64,white,#f6f5eb
b286,rect,0,262,18,123,white,#f8f9f2
b286,rect,33,262,49,123,white,#f9f9f4
b286,rect,97,262,69,123,white,#f7f8f2
b286,rect,181,262,315,123,white,#f6f6ed
b286,rect,511,262,54,123,white,#f7f6f1
b286,rect,580,262,53,123,white,#f7f7ef
b286,rect,648,262,2,123,white,#f7f7ef
b286,rect,0,403,18,19,white,#f7f7f0
b286,rect,33,403,49,19,white,#f7f9f3
b286,rect,97,403,69,19,white,#f5f7f2
b286,rect,181,403,315,19,white,#f6f6f1
b286,rect,511,403,54,19,white,#f7f5ef
b286,rect,580,403,53,19,white,#f7f6ef
b286,rect,648,403,2,19,white,#f7f7ef
b286,rect,0,438,18,64,yellow,#f4e401
b286,rect,33,438,49,64,yellow,#f5e401
b286,rect,97,438,69,64,white,#f8f8f1
b286,rect,181,438,315,64,white,#f6f7ef
b286,rect,511,438,54,64,white,#f6f6ef
b286,rect,580,438,53,64,white,#f7f8f1
b286,rect,648,438,2,64,white,#f7f7ef
b286,rect,0,521,18,229,white,#f8f8f1
b286,rect,33,521,49,70,white,#fafaf5
b286,rect,97,521,69,229,white,#f8f9f3
b286,rect,181,521,315,151,white,#f7f8f0
b286,rect,511,521,54,67,white,#f7f7f0
b286,rect,580,521,53,67,white,#f6f6f1
b286,rect,648,521,2,67,white,#f7f7ef
b286,rect,33,592,49,47,red,#e8140b
b286,rect,511,607,54,65,white,#f7f7f0
b286,rect,580,607,53,65,white,#f7f8f1
b286,rect,648,607,2,65,white,#f7f7ef
b286,rect,33,638,49,112,white,#fafaf5
b286,rect,181,689,315,34,white,#f6f7f0
b286,rect,511,689,54,34,red,#e51410
b286,rect,580,689,53,34,red,#e41111
b286,rect,648,689,2,34,white,#f7f8f1
b286,rect,181,736,128,14,white,#f9f9f4
b286,rect,308,736,56,14,blue,#4366aa
b286,rect,364,736,132,14,white,#f7f7ee
b286,rect,511,736,54,14,red,#e31410
b286,rect,580,736,53,14,red,#e31312
b286,rect,648,736,2,14,white,#f7f8f1
b286,v-line,18,0,15,750,black,#000000
b286,v-line,82,0,15,750,black,#000000
b286,v-line,166,0,15,750,black,#000000
b286,v-line,496,0,15,750,black,#000000
b286,v-line,565,0,15,750,black,#000000
b286,v-line,633,0,15,750,black,#000000
b286,h-line,181,0,315,13,black,#000000
b286,h-line,0,80,166,18,black,#000000
b286,h-line,0,143,82,25,black,#000000
b286,h-line,0,244,650,18,black,#000000
b286,h-line,0,385,650,18,black,#000000
b286,h-line,0,422,650,16,black,#000000
b286,h-line,0,502,650,19,black,#000000
b286,h-line,511,588,139,19,black,#000000
b286,h-line,181,164,315,16,black,#000000
b286,h-line,181,672,469,17,black,#000000
b286,h-line,181,723,469,13,black,#000000
b287,rect,0,0,16,231,white,#f5f5f6
b287,rect,31,0,238,231,white,#f6f5f8
b287,rect,284,0,355,231,yellow,#f8e71f
b287,rect,652,0,27,231,white,#f6f5f6
b287,rect,692,0,26,231,white,#f5f4f5
b287,rect,729,0,11,231,white,#f5f2f4
b287,rect,0,247,16,144,white,#f6f6f7
b287,rect,31,247,238,144,white,#f6f6f8
b287,rect,284,247,355,12,yellow,#fae71c
b287,rect,652,247,27,144,white,#f6f6f6
b287,rect,692,247,26,144,white,#f6f6f7
b287,rect,729,247,11,144,white,#f4f4f5
b287,rect,284,272,355,119,white,#f6f6f7
b287,rect,44,390,20,88,red,#eb0f10
b287,rect,0,406,16,17,white,#f4f5f6
b287,rect,31,406,13,17,white,#f6f5f9
b287,rect,64,406,205,17,white,#f6f6f7
b287,rect,284,406,355,17,white,#f7f7f8
b287,rect,652,406,27,17,white,#f5f4f5
b287,rect,692,406,26,17,white,#f6f6f7
b287,rect,729,406,11,17,white,#f3f1f3
b287,rect,0,438,16,25,white,#f3f3f4
b287,rect,31,438,13,25,white,#f7f7f8
b287,rect,64,438,205,25,white,#f6f6f7
b287,rect,284,438,355,25,white,#f6f4f6
b287,rect,652,438,27,25,white,#f7f6f7
b287,rect,692,438,26,25,white,#f6f6f7
b287,rect,729,438,11,25,white,#f5f2f5
b287,rect,0,478,16,121,white,#f5f5f6
b287,rect,31,478,238,319,white,#f5f4f5
b287,rect,284,478,355,112,white,#f6f4f6
b287,rect,652,478,27,24,white,#f9f3f8
b287,rect,692,478,26,283,white,#f6f5f9
b287,rect,729,478,11,283,white,#f6f3f5
b287,rect,652,502,27,27,red,#eb060e
b287,rect,652,529,27,61,white,#f5f5f6
b287,rect,284,609,355,152,white,#f5f4f6
b287,rect,652,609,27,18,white,#f3f3f2
b287,rect,0,627,16,170,white,#f4f3f4
b287,rect,652,628,27,25,red,#e20708
b287,rect,652,652,27,109,white,#f4f3f6
b287,rect,284,775,166,22,white,#f4f2f3
b287,rect,449,775,33,22,red,#ea0e0f
b287,rect,482,775,157,22,white,#f5f2f3
b287,rect,652,775,27,22,white,#f3f1f2
b287,rect,692,775,26,22,white,#f4eef4
b287,rect,729,775,11,22,white,#f3f2f3
b287,v-line,16,0,15,797,black,#000000
b287,v-line,269,0,15,797,black,#000000
b287,h-line,0,231,740,16,black,#000000
b287,h-line,0,391,44,15,black,#000000
b287,h-line,64,391,676,15,black,#000000
b287,h-line,64,423,676,15,black,#000000
b287,h-line,64,463,676,15,black,#000000
b287,h-line,284,590,395,19,black,#000000
b287,h-line,284,259,355,13,black,#000000
b287,v-line,639,0,13,797,black,#000000
b287,v-line,679,0,13,797,black,#000000
b287,v-line,718,0,11,797,black,#000000
b287,h-line,0,423,44,15,black,#000000
b287,h-line,0,463,44,15,black,#000000
b287,h-line,0,599,16,28,black,#000000
b287,h-line,284,761,456,14,black,#000000
b288,rect,0,0,48,163,blue,#475991
b288,rect,64,0,96,257,white,#fcfcfc
b288,rect,176,0,382,5,white,#fcfcfd
b288,rect,574,0,63,257,white,#fafcfc
b288,rect,653,0,47,257,white,#fbfcfd
b288,rect,716,0,14,257,white,#fbfcfc
b288,rect,176,18,382,161,white,#fcfcfd
b288,rect,0,202,48,55,white,#fdfdfe
b288,rect,176,197,382,60,white,#fdfdfe
b288,rect,0,277,48,166,white,#fefefe
b288,rect,64,277,96,166,white,#fefefe
b288,rect,176,277,382,166,white,#fdfdfe
b288,rect,574,277,63,166,white,#fbfefe
b288,rect,653,277,47,166,white,#fbfefd
b288,rect,716,277,14,166,red,#b64d47
b288,rect,0,463,48,70,yellow,#fef118
b288,rect,64,463,96,26,white,#fdfdfd
b288,rect,176,463,382,26,white,#f8fcfc
b288,rect,574,463,63,26,white,#fafcfc
b288,rect,653,463,47,70,white,#f9fbfb
b288,rect,716,463,14,70,white,#f9fbfb
b288,rect,64,504,96,29,white,#fdfdfe
b288,rect,176,504,382,29,white,#f7f9fa
b288,rect,574,504,63,29,white,#f8fbfb
b288,rect,0,552,48,28,white,#fafbfb
b288,rect,64,552,96,243,white,#f9fbfb
b288,rect,176,552,382,209,white,#fbfbfb
b288,rect,574,552,63,209,white,#f7f9f9
b288,rect,653,552,47,209,white,#f6f9f9
b288,rect,716,552,14,243,white,#f0f3f3
b288,rect,0,580,48,48,red,#a63129
b288,rect,0,628,48,167,white,#f7fafa
b288,rect,176,778,192,17,white,#fbfbfb
b288,rect,369,778,36,17,red,#892824
b288,rect,404,778,154,17,white,#fbfbfb
b288,rect,574,778,63,17,yellow,#fbd040
b288,rect,653,778,47,17,yellow,#f2ca37
b288,h-line,176,5,382,13,black,#000000
b288,h-line,0,257,730,20,black,#000000
b288,h-line,64,489,573,15,black,#000000
b288,h-line,176,179,382,18,black,#000000
b288,h-line,0,443,730,20,black,#000000
b288,h-line,0,533,730,19,black,#000000
b288,v-line,48,0,16,795,black,#000000
b288,v-line,160,0,16,795,black,#000000
b288,v-line,558,0,16,795,black,#000000
b288,v-line,637,0,16,795,black,#000000
b288,v-line,700,0,16,795,black,#000000
b288,h-line,0,163,48,39,black,#000000
b288,h-line,176,761,524,17,black,#000000
b292,rect,0,0,98,14,white,#fefef9
b292,rect,116,0,579,14,white,#fefef9
b292,rect,713,0,112,431,white,#fefef9
b292,rect,847,0,101,431,white,#fefef9
b292,rect,968,0,55,431,white,#fefef9
b292,rect,0,29,98,402,white,#fefef9
b292,rect,116,29,579,237,white,#fefef9
b292,rect,116,290,579,141,white,#fefef9
b292,rect,0,455,98,597,white,#fefef9
b292,rect,116,455,579,25,white,#fefef9
b292,rect,713,455,112,555,white,#fefef9
b292,rect,847,455,101,555,white,#fefef9
b292,rect,968,455,55,555,white,#fefef9
b292,rect,116,506,579,162,white,#fefef9
b292,rect,116,692,579,318,white,#fefef9
b292,rect,116,1027,579,25,white,#fefef9
b292,rect,713,1027,112,25,red,#f70605
b292,rect,847,1027,101,25,white,#fefef9
b292,rect,968,1027,55,25,white,#fefef9
b292,h-line,4,14,691,15,black,#000000
b292,h-line,4,431,1019,24,black,#000000
b292,h-line,116,480,579,26,black,#000000
b292,h-line,116,1010,907,17,black,#000000
b292,v-line,98,0,18,1052,black,#000000
b292,v-line,695,0,18,1052,black,#000000
b292,v-line,825,0,22,1052,black,#000000
b292,v-line,948,0,20,1052,black,#000000
b292,h-line,116,266,579,24,black,#000000
b292,h-line,116,668,579,24,black,#000000
b292,end-gap,0,14,4,15,white,#fefef9
b292,end-gap,0,431,4,24,white,#fefef9
b293,rect,0,0,71,32,red,#ec2a1c
b293,rect,83,0,139,32,white,#f8f8f6
b293,rect,233,0,84,32,white,#f6f7f4
b293,rect,327,0,3,32,white,#f7f8f7
b293,rect,0,43,71,57,red,#e9281c
b293,rect,83,43,139,57,white,#f7f7f5
b293,rect,233,43,84,57,white,#f7f8f7
b293,rect,327,43,3,57,white,#f7f8f7
b293,rect,0,111,71,40,red,#ea281d
b293,rect,83,111,139,40,white,#f6f7f2
b293,rect,233,111,84,40,white,#f7f7f5
b293,rect,327,111,3,40,white,#f7f8f7
b293,rect,0,164,71,271,white,#f7f7f3
b293,rect,83,164,139,224,white,#f8f9f4
b293,rect,233,164,84,224,white,#f7f7f2
b293,rect,327,164,3,224,white,#f7f8f7
b293,rect,83,401,139,34,white,#f6f6f2
b293,rect,233,401,84,34,blue,#4776b4
b293,rect,327,401,3,34,blue,#4776b4
b293,v-line,71,0,12,435,black,#000000
b293,v-line,222,0,11,435,black,#000000
b293,v-line,317,0,10,435,black,#000000
b293,h-line,0,32,330,11,black,#000000
b293,h-line,0,100,330,11,black,#000000
b293,h-line,0,151,330,13,black,#000000
b293,h-line,83,388,247,13,black,#000000
b294,rect,0,0,25,293,yellow,#eed907
b294,rect,50,0,104,293,yellow,#ecdd01
b294,rect,182,0,149,293,white,#efeeeb
b294,rect,359,0,682,293,white,#f0f0ec
b294,rect,1069,0,70,293,white,#eeeeea
b294,rect,1167,0,33,293,white,#edede8
b294,rect,0,322,25,207,white,#eff0e8
b294,rect,50,322,104,207,white,#f0f1ed
b294,rect,182,322,149,207,white,#f2f2ee
b294,rect,359,322,682,207,white,#f3f3f0
b294,rect,1069,322,70,207,white,#f0f0ee
b294,rect,1167,322,33,207,white,#f0f0ec
b294,rect,0,559,25,193,white,#edede8
b294,rect,50,559,104,193,white,#efefeb
b294,rect,182,559,149,193,white,#f1f1ee
b294,rect,359,559,682,193,white,#f2f2ef
b294,rect,1069,559,70,193,white,#f0efee
b294,rect,1167,559,33,193,white,#f0f0eb
b294,rect,0,782,25,200,yellow,#ecda01
b294,rect,50,782,104,200,white,#efeeeb
b294,rect,182,782,149,200,red,#dc110c
b294,rect,359,782,682,200,white,#f0f0ee
b294,rect,1069,782,70,73,white,#efefed
b294,rect,1167,782,33,200,blue,#3c64bb
b294,rect,1069,855,70,63,black,#111015
b294,rect,1069,918,70,64,white,#efeeed
b294,rect,0,1013,25,439,white,#ececea
b294,rect,50,1013,104,74,white,#eeeeeb
b294,rect,182,1013,149,74,white,#f0f0ec
b294,rect,359,1013,682,354,white,#f1f1ef
b294,rect,1069,1013,70,58,white,#eeeeea
b294,rect,1167,1013,33,439,white,#efeee9
b294,rect,1069,1072,70,71,red,#d60f12
b294,rect,50,1122,104,58,white,#ebece8
b294,rect,182,1122,149,82,white,#efefec
b294,rect,1069,1143,70,104,white,#ecece9
b294,rect,50,1219,104,84,yellow,#ebd503
b294,rect,182,1250,149,202,white,#ebede9
